Order	Family	Genus	Species	femalediploidnumber	malediploidnumber	Chromosome_number	haploidnumber	reproductivemode	sexchromosome	notes	citation	femalediploidnumber/malediploidnumber
Orthoptera	Acrididae	Dichroplus	Dichroplus exilis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus fuscus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus maculipennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus paraelongatus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus patruelis	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Dichroplus	Dichroplus pratensis	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Dichroplus	Dichroplus schulzi	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus silveiraguidoi	8	8		4	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	8/8
Orthoptera	Acrididae	Dichroplus	Dichroplus vittatus	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Eucephalacris	Eucephalacris borellii	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Eurotettix	Eurotettix minor	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Hyalopteryx	Hyalopteryx rufipennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Leiotettix	Leiotettix flavipes	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Leiotettix	Leiotettix pulcher	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Leiotettix	Leiotettix sanguineus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Leiotettix	Leiotettix viridis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Nahuelia	Nahuelia rubriventris	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Neopedies	Neopedies brunneri	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Parascopas	Parascopas sanguineus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Pseudoscopas	Pseudoscopas nigrigena	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Schistocerca	Schistocerca cancellata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Schistocerca	Schistocerca flavofasciata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Schistocerca	Schistocerca pallens	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scotussa	Scotussa cliens	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Scotussa	Scotussa delicatula	16	16		8	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	16/16
Orthoptera	Acrididae	Scotussa	Scotussa impudica	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Scotussa	Scotussa lemniscata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Sinipta	Sinipta dalmani	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Staurorhectus	Staurorhectus longicornis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Tetrataenia	Tetrataenia surinama	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Trimerotropis	Trimerotropis ochraceipennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Trimerotropis	Trimerotropis pallidipennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Graea	Graea horrida	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Ommexechidae	Ommexecha	Ommexecha virens	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Pauliniidae	Marellia	Marellia remipes	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Pauliniidae	Paulinia	Paulinia acuminata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Pyrgomorphidae	Omura	Omura congrua	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Romaleidae	Chromacris	Chromacris speciosa	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Coryacris	Coryacris angustipennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Prionolopha	Prionolopha serrata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Xyleus	Xyleus discoideus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Xyleus	Xyleus insignis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Xyleus	Xyleus laevipes	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Romaleidae	Xyleus	Xyleus modestus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Zoniopoda	Zoniopoda hempeli	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Zoniopoda	Zoniopoda iheringi	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Romaleidae	Zoniopoda	Zoniopoda omnicolor	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Romaleidae	Zoniopoda	Zoniopoda tarsata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Tristiridae	Atacamacris	Atacamacris diminuta	10	10		5	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	10/10
Phasmatodea	Phylliidae	Clonopsis	Clonopsis felicitatis	36	35		18	gonochorous	XO		Milani L, Ghiselli F, Pellecchia M, Scali V, Passamonti M (2010) Reticulate evolution in stick insects: the case of Clonopsis (Insecta Phasmida). BMC Evol Biol 10: 258.	36/35
Phasmatodea	Phylliidae	Clonopsis	Clonopsis gallica	54	NA		27	parthenogenetic			Milani L, Ghiselli F, Pellecchia M, Scali V, Passamonti M (2010) Reticulate evolution in stick insects: the case of Clonopsis (Insecta Phasmida). BMC Evol Biol 10: 258.	54/NA
Phasmatodea	Phylliidae	Clonopsis	Clonopsis maroccana	22	21		11	gonochorous	XO		Milani L, Ghiselli F, Pellecchia M, Scali V, Passamonti M (2010) Reticulate evolution in stick insects: the case of Clonopsis (Insecta Phasmida). BMC Evol Biol 10: 258.	22/21
Phasmatodea	Phylliidae	Clonopsis	Clonopsis soumiae	72	NA		36	parthenogenetic			Milani L, Ghiselli F, Pellecchia M, Scali V, Passamonti M (2010) Reticulate evolution in stick insects: the case of Clonopsis (Insecta Phasmida). BMC Evol Biol 10: 258.	72/NA
Phasmatodea	Phasmatidae	Acanthoxyla	Acanthoxyla inermis	36	NA		18				MORGAN?RICHARDS, M. A. R. Y., & Trewick, S. A. (2005). Hybrid origin of a parthenogenetic genus?.Molecular ecology,14(7), 2133-2142.	36/NA
Phasmatodea	Phasmatidae	Acanthoxyla	Acanthoxyla intermedia	38	NA		19	parthenogenetic			MORGAN?RICHARDS, M. A. R. Y., & Trewick, S. A. (2005). Hybrid origin of a parthenogenetic genus?.Molecular ecology,14(7), 2133-2142.	38/NA
Phasmatodea	Phasmatidae	Clitarchus	Clitarchus hookeri	36	NA		18				MORGAN?RICHARDS, M. A. R. Y., & Trewick, S. A. (2005). Hybrid origin of a parthenogenetic genus?.Molecular ecology,14(7), 2133-2142.	36/NA
Phasmatodea	Phasmidae	Carausius	Carausius morosus	64	NA		32	parthenogenetic			Pijnacker, L. P., & Ferwerda, M. A. (1980). Sex chromosomes and origin of males and sex mosaics of the parthenogenetic stick insect Carausius morosus Br.Chromosoma,79(1), 105-114.	64/NA
Phasmatodea	Phylliidae	Bacillus	Bacillus atticus	34	NA		17				Scali V, Passamonti M, Marescalchi O, Mantovani B (2003) Linkage between sexual and asexual lineages: genome evolution in Bacillus stick insects. Biological Journal of the Linnean Society 79: 137-150.	34/NA
Phasmatodea	Phylliidae	Bacillus	Bacillus lynceorum	51	NA		26	parthenogenetic			Scali V, Passamonti M, Marescalchi O, Mantovani B (2003) Linkage between sexual and asexual lineages: genome evolution in Bacillus stick insects. Biological Journal of the Linnean Society 79: 137-150.	51/NA
Phasmatodea	Phylliidae	Bacillus	Bacillus whitei	35	NA		18	parthenogenetic			Scali V, Passamonti M, Marescalchi O, Mantovani B (2003) Linkage between sexual and asexual lineages: genome evolution in Bacillus stick insects. Biological Journal of the Linnean Society 79: 137-150.	35/NA
Phasmatodea	Phylliidae	Pijnackeria	Pijnackeria barbarae	38	37		19	gonochorous	XO		Scali, V., Milani, L., & Passamonti, M. (2013). Description and ecology of new P ijnackeria stick insects: four bisexual species and a triploid parthenogen with their phyletic relationships.Journal of Zoological Systematics and Evolutionary Research,51(3), 213-226.	38/37
Phasmatodea	Phylliidae	Pijnackeria	Pijnackeria lelongi	38	37		19	gonochorous	XO		Scali, V., Milani, L., & Passamonti, M. (2013). Description and ecology of new P ijnackeria stick insects: four bisexual species and a triploid parthenogen with their phyletic relationships.Journal of Zoological Systematics and Evolutionary Research,51(3), 213-226.	38/37
Phasmatodea	Phylliidae	Pijnackeria	Pijnackeria masettii	58	57		29	gonochorous	XO		Scali, V., Milani, L., & Passamonti, M. (2013). Description and ecology of new P ijnackeria stick insects: four bisexual species and a triploid parthenogen with their phyletic relationships.Journal of Zoological Systematics and Evolutionary Research,51(3), 213-226.	58/57
Phasmatodea	Phylliidae	Pijnackeria	Pijnackeria originis	38	37		19	gonochorous	XO		Scali, V., Milani, L., & Passamonti, M. (2013). Description and ecology of new P ijnackeria stick insects: four bisexual species and a triploid parthenogen with their phyletic relationships.Journal of Zoological Systematics and Evolutionary Research,51(3), 213-226.	38/37
Orthoptera	Acrididae	Coryphosima	Coryphosima stenoptera	24	23		12	gonochorous	XO		Seino, R. A., Kekeunou, S., Dongmo, T. I., & Manjeli, Y. (2012). Karyotype analysis and meiosis in Coryphosima stenoptera producta (Walker) and Chirista compta (Walker)(Orthoptera: Acrididae: Acridinae) from Cameroon.Int. J. Biosci,2(12), 168-176.	24/23
Isoptera	Termitidae	Kalotermes	Kalotermes approximatus	34	33		17	gonochorous	XXY	X1X1X2X2/X1X2Y1 sex-linked multivalent in males	Syren RM, Luykx P (1981) Geographic-Variation of Sex-Linked Translocation Heterozygosity in the Termite Kalotermes-Approximatus Snyder (Insecta, Isoptera). Chromosoma 82: 65-88.	34/33
Isoptera	Termitidae	Kalotermes	Kalotermes approximatus	32	32		16	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Syren RM, Luykx P (1981) Geographic-Variation of Sex-Linked Translocation Heterozygosity in the Termite Kalotermes-Approximatus Snyder (Insecta, Isoptera). Chromosoma 82: 65-88.	32/32
Phasmatodea	Phasmatidae	Acanthoxyla	Acanthoxyla geisovii	38	NA		19	parthenogenetic			Trewick, S. A., Morgan-Richards, M., & Collins, L. J. (2008). Are you my mother? Phylogenetic analysis reveals orphan hybrid stick insect genus is part of a monophyletic New Zealand clade.Molecular phylogenetics and evolution,48(3), 799-808.	38/NA
Phasmatodea	Phasmatidae	Acanthoxyla	Acanthoxyla huttoni	NA	NA		NA	parthenogenetic			Trewick, S. A., Morgan-Richards, M., & Collins, L. J. (2008). Are you my mother? Phylogenetic analysis reveals orphan hybrid stick insect genus is part of a monophyletic New Zealand clade.Molecular phylogenetics and evolution,48(3), 799-808.	NA/NA
Phasmatodea	Phasmatidae	Acanthoxyla	Acanthoxyla prasina	NA	NA		NA	parthenogenetic			Trewick, S. A., Morgan-Richards, M., & Collins, L. J. (2008). Are you my mother? Phylogenetic analysis reveals orphan hybrid stick insect genus is part of a monophyletic New Zealand clade.Molecular phylogenetics and evolution,48(3), 799-808.	NA/NA
Phasmatodea	Phasmatidae	Acanthoxyla	Acanthoxyla suteri	NA	NA		NA	parthenogenetic			Trewick, S. A., Morgan-Richards, M., & Collins, L. J. (2008). Are you my mother? Phylogenetic analysis reveals orphan hybrid stick insect genus is part of a monophyletic New Zealand clade.Molecular phylogenetics and evolution,48(3), 799-808.	NA/NA
Phasmatodea	Timematidae	Timema	Timema poppensis	24	NA		12	gonochorous			Vickery, V. R., & Sandoval, C. P. (1999). Two new species of Timema (Phasmatoptera: Timematodea: Timematidae), one parthenogenetic, in California.Journal of Orthoptera Research, 45-47.	24/NA
Phasmatodea	Timematidae	Timema	Timema shepardi	24	NA		12	parthenogenetic			Vickery, V. R., & Sandoval, C. P. (1999). Two new species of Timema (Phasmatoptera: Timematodea: Timematidae), one parthenogenetic, in California.Journal of Orthoptera Research, 45-47.	24/NA
Isoptera	Termitidae	Acidnotermes	Acidnotermes praus	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Crenetermes	Crenetermes albotarsalis	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Cubitermes	Cubitermes exiguus	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Macrotermes	Macrotermes bellicosus	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Noditermes	Noditermes lamanianus	38	38		19	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	38/38
Isoptera	Termitidae	Odontotermes	Odontotermes redemanni	48	48		24	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	48/48
Isoptera	Termitidae	Pseudacanthotermes	Pseudacanthotermes militaris	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Reticulitermes	Reticulitermes flavipes	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Reticulitermes	Reticulitermes lucifugus	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Schedorhinotermes	Schedorhinotermes lamanianus	38	38		19	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	38/38
Isoptera	Termitidae	Thoracotermes	Thoracotermes macrothorax	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Tuberculitermes	Tuberculitermes bycanistes	42	42		21	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	42/42
Isoptera	Termitidae	Zootermopsis	Zootermopsis angusticollis	52	52		26	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	52/52
Isoptera	Termitidae	Zootermopsis	Zootermopsis angusticollis	52	52		26	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	52/52
Isoptera	Termitidae	Zootermopsis	Zootermopsis nevadensis	52	52		26	gonochorous	XXYY	X1X1X2X2/X1X2Y1Y2 sex-linked multivalent in males	Vincke PP, Tilquin JP (1978) A sex-Linked Ring Quadrivalent in Termitidae (Isoptera). Chromosoma 67: 151-156.	52/52
Orthoptera	Tettigoniidae	Isophya	Isophya altaica	32	31		16	gonochorous	XO		Warcha?owska-?liwa, E., Chobanov, D. P., Grzywacz, B., & Marya?ska-Nadachowska, A. (2008). Taxonomy of the genus Isophya (Orthoptera, Phaneropteridae, Barbitistinae): Comparison of karyological and morphological data.Folia biologica,56(3-4), 227-241.	32/31
Orthoptera	Tettigoniidae	Isophya	Isophya andreevae	32	31		16	gonochorous	XO		Warcha?owska-?liwa, E., Chobanov, D. P., Grzywacz, B., & Marya?ska-Nadachowska, A. (2008). Taxonomy of the genus Isophya (Orthoptera, Phaneropteridae, Barbitistinae): Comparison of karyological and morphological data.Folia biologica,56(3-4), 227-241.	32/31
Orthoptera	Tettigoniidae	Isophya	Isophya bureschi	32	31		16	gonochorous	XO		Warcha?owska-?liwa, E., Chobanov, D. P., Grzywacz, B., & Marya?ska-Nadachowska, A. (2008). Taxonomy of the genus Isophya (Orthoptera, Phaneropteridae, Barbitistinae): Comparison of karyological and morphological data.Folia biologica,56(3-4), 227-241.	32/31
Orthoptera	Tettigoniidae	Isophya	Isophya camptoxypha	32	31		16	gonochorous	XO		Warcha?owska-?liwa, E., Chobanov, D. P., Grzywacz, B., & Marya?ska-Nadachowska, A. (2008). Taxonomy of the genus Isophya (Orthoptera, Phaneropteridae, Barbitistinae): Comparison of karyological and morphological data.Folia biologica,56(3-4), 227-241.	32/31
Orthoptera	Tettigoniidae	Isophya	Isophya gulae	32	31		16	gonochorous	XO		Warcha?owska-?liwa, E., Chobanov, D. P., Grzywacz, B., & Marya?ska-Nadachowska, A. (2008). Taxonomy of the genus Isophya (Orthoptera, Phaneropteridae, Barbitistinae): Comparison of karyological and morphological data.Folia biologica,56(3-4), 227-241.	32/31
Orthoptera	Tettigoniidae	Isophya	Isophya miksici	32	31		16	gonochorous	XO		Warcha?owska-?liwa, E., Chobanov, D. P., Grzywacz, B., & Marya?ska-Nadachowska, A. (2008). Taxonomy of the genus Isophya (Orthoptera, Phaneropteridae, Barbitistinae): Comparison of karyological and morphological data.Folia biologica,56(3-4), 227-241.	32/31
